Categorie,Tag,Sous categorie,Question,Réponse,Article_reference
procedure,histoire_barreau,,Quand Frédéric Titinga PACERE et Bernardin DABIRE sont-ils devenus avocats titulaires ?,Ils ont prêté serment d’avocats titulaires le 26 décembre 1975.,
procedure,histoire_barreau,,Quelle est l'importance de Frédéric Titinga PACERE dans l'histoire du barreau burkinabè ?,Il est le premier avocat burkinabè et a ouvert la voie à d'autres avocats du pays.,
procedure,histoire_barreau,,Quel a été l'impact de l'arrivée de Frédéric Titinga PACERE sur la profession d'avocat au Burkina Faso ?,"Il a contribué à établir la profession d'avocat au Burkina Faso, permettant à d'autres de suivre ses traces.",
procedure,histoire_barreau,,Quel rôle Henri VIMAL a-t-il joué dans le développement de la profession d'avocat ?,"Il a été un mentor pour le premier avocat burkinabè, ouvrant ainsi la voie pour la formation de futurs avocats.",
procedure,histoire_barreau,,Quand le Barreau du Burkina Faso a-t-il été créé ?,Le Barreau du Burkina Faso a été créé le 3 août 1990.,
procedure,histoire_barreau,,Quel document a officialisé la création du Barreau ?,La création a été officialisée par le Kiti n°AN VII-0417/FP/MIJ.,
procedure,histoire_barreau,,Quelle réglementation a permis la création du Barreau ?,La création a été prise en application de la Zatu n°AN VII-005/FP/PRES.,
procedure,histoire_barreau,,Quel a été l'impact de la création du Barreau sur la profession d’avocat ?,"La création du Barreau a constitué une consécration officielle de la profession d'avocat, qui avait traversé des périodes difficiles.",
procedure,histoire_barreau,,Comment la profession d’avocat a-t-elle évolué avant 1990 ?,"Avant 1990, la profession d’avocat a connu des difficultés, notamment sous le régime du Conseil National de la Révolution (CNR), où elle a risqué de disparaître.",
procedure,histoire_barreau,,Quels changements ont eu lieu dans les effectifs des avocats avant la création du Barreau ?,Les effectifs des avocats ont progressivement augmenté à partir de 1982 avec l'arrivée de nouveaux avocats.,
procedure,histoire_barreau,,Quel rôle a joué le Barreau dans la défense des personnes ?,"Pendant près d'une décennie, les avocats ont occupé le terrain de la défense des personnes avec bravoure avant la création officielle du Barreau.",
procedure,histoire_barreau,,Pourquoi la profession d’avocat a-t-elle risqué sa survie ?,"La profession a risqué sa survie en raison de la répression sous le régime du Conseil National de la Révolution (CNR), qui a entravé son développement.",
procedure,histoire_barreau,,Quel message peut-on tirer de la création du Barreau pour les avocats actuels ?,"La création du Barreau rappelle l'importance d'une institution pour la protection et la régulation de la profession d'avocat, essentielle à la justice et à la défense.",
procedure,histoire_barreau,,Quand ont eu lieu les premières élections ordinales ?,Le 13 octobre 1990.,
procedure,histoire_barreau,,Quel était l'objectif des premières élections ordinales ?,Désigner le Bâtonnier et les membres du Conseil de l’Ordre.,
procedure,histoire_barreau,,Combien de Bâtonniers ont dirigé l'Ordre depuis 1990 ?,Onze Bâtonniers.,
procedure,histoire_barreau,,Qui était le premier Bâtonnier élu en 1990 ?,Frédéric Titinga PACERE.,
procedure,histoire_barreau,,Qui est l'actuel Bâtonnier du Burkina Faso ?,"Siaka NIAMBA, élu pour trois ans à partir du 1er octobre 2021.",
procedure,histoire_barreau,,Quel est le rôle de la CARPA au sein de l'Ordre ?,Gérer les fonds des avocats et assurer leur sécurité financière.,
procedure,histoire_barreau,,Quel est le nombre total d'avocats dans l'Ordre ?,"204 avocats titulaires, 2 avocats honoraires et 36 avocats stagiaires.",
procedure,histoire_barreau,,Quelle formation est dispensée au CFPA-BF ?,Formation initiale pour obtenir le Certificat d’Aptitude à la Profession d’Avocat (CAPA).,
procedure,histoire_barreau,,Quelles sont les contributions de l'État au CFPA-BF ?,Création du centre et co-pilotage avec l'Ordre pour la formation des avocats.,
procedure,histoire_barreau,,Quel impact ont eu les élections ordinales sur l'Ordre des avocats ?,Renforcement de la structure et de la gouvernance de l'Ordre.,
procedure,histoire_barreau,,Quel était le contexte politique lors de la création de l'Ordre ?,La profession d’avocat a risqué sa survie sous le régime politique du Conseil National de la Révolution.,
procedure,histoire_barreau,,Comment les avocats ont-ils été impliqués dans la formation continue ?,Participation au CFPA-BF pour des formations continues et spécialisées.,
procedure,histoire_barreau,,Quelle image symbolique pourrait être associée à cette période ?,La résilience et la renaissance de la profession d'avocat.,
procedure,histoire_barreau,,Quels défis les Bâtonniers ont-ils dû surmonter depuis 1990 ?,Adaptation aux évolutions politiques et renforcement de la profession face aux défis législatifs.,
procedure,procedure_penale,,Quels sont les principes fondamentaux de la procédure pénale ?,"La procédure pénale est équitable, contradictoire et préserve l’équilibre entre les parties.",
procedure,procedure_penale,,Quel droit a toute personne accusée d’une infraction pénale ?,Elle a le droit d’être jugée dans un délai raisonnable par un tribunal indépendant et impartial.,
procedure,procedure_penale,,Quel droit a une personne qui n’a pas d’avocat ?,Elle doit être informée de son droit d’en avoir un.,
procedure,procedure_penale,,Quel est le statut de toute personne accusée d'une infraction pénale ?,Elle est présumée innocente jusqu’à ce que sa culpabilité soit légalement établie.,
procedure,procedure_penale,,Quels droits a une personne accusée concernant sa défense ?,Elle a le droit de se faire examiner par un médecin de son choix et de contacter un proche.,
procedure,procedure_penale,,Comment doit être informée une personne accusée de la nature de l'accusation ?,"Elle doit être informée rapidement, dans une langue qu’elle comprend et de façon détaillée.",
procedure,procedure_penale,,Peut-on forcer une personne à témoigner contre elle-même ?,"Non, nul ne peut être forcé de témoigner contre lui-même ou de s’avouer coupable.",
procedure,procedure_penale,,Que se passe-t-il si une personne ne comprend pas la langue de la procédure ?,Elle a le droit d’être assistée gratuitement d’un interprète.,
procedure,procedure_penale,,Qui peut décider d'une arrestation ou d'une détention ?,Nul ne peut être arrêté ou détenu que sur décision et sous le contrôle de l’autorité judiciaire.,
procedure,procedure_penale,,Peut-on poursuivre quelqu’un pour une infraction déjà jugée ?,"Non, nul ne peut être poursuivi ou puni pour une infraction pour laquelle il a déjà été acquitté.",
procedure,procedure_penale,,Quelle est la durée maximale de détention provisoire ?,Elle ne peut excéder une durée raisonnable en fonction de la gravité des faits et de la complexité des investigations.,
procedure,procedure_penale,,Quels droits sont garantis aux victimes au cours de la procédure pénale ?,L’autorité judiciaire veille à l’information et à la garantie des droits des victimes.,
procedure,procedure_penale,,Quelle est la principale responsabilité du ministre en charge de la justice ?,"Selon l'article 210-1 de la LOI N°040-2019/AN, il conduit la politique pénale déterminée par le gouvernement.",
procedure,procedure_penale,,Que doit faire le ministre de la justice chaque année ?,L'article 210-1 stipule qu'il doit présenter un rapport d’exécution de la politique pénale pour l’année écoulée au gouvernement.,
procedure,procedure_penale,,Comment le ministre veille-t-il à la cohérence de la politique pénale ?,"D'après l'article 210-1, il adresse des orientations générales aux magistrats du ministère public.",
procedure,procedure_penale,,Que peut faire le ministre s'il a connaissance d'infractions à la loi pénale ?,"Selon l'article 210-1, il peut dénoncer ces infractions au procureur général.",
procedure,procedure_penale,,Le ministre peut-il donner des instructions aux magistrats du ministère public ?,L'article 210-1 précise qu'il ne peut pas adresser d’instructions aux magistrats du ministère public.,
procedure,procedure_penale,,Quelles affaires peut-il suivre spécifiquement ?,"D'après l'article 210-1, il peut être informé par le procureur général du déroulement de certaines affaires particulières.",
procedure,procedure_penale,,Qu'est-ce qui peut éteindre l'action publique selon l'article 220-1 ?,"L'action publique s'éteint par la mort de la personne poursuivie, la prescription, l'amnistie, l'abrogation de la loi pénale et la chose jugée. (LOI N°040-2019/AN)",
procedure,procedure_penale,,Que se passe-t-il si des poursuites révèlent la fausseté d'un jugement ?,"Selon l'article 220-1, l'action publique peut être reprise si des poursuites ayant entraîné une condamnation révèlent la fausseté du jugement.",
procedure,procedure_penale,,Comment la prescription est-elle affectée par un jugement définitif ?,L'article 220-1 précise que la prescription est suspendue depuis le jour où le jugement était devenu définitif jusqu'à la condamnation définitive pour faux.,
procedure,procedure_penale,,Quelles sont les conditions d'extinction de l'action publique par transaction ?,L'article 220-1 mentionne que l'action publique peut s'éteindre par transaction lorsque la loi le prévoit expressément ou en cas de retrait de plainte.,
