Categorie,Tag,Sous categorie,Question,Réponse,Article_reference
Droit du travail,commission_consultative,Consultation élargie,Qui est consulté lors de questions économiques ou juridiques ?,"La commission s'adjoint des représentants des ministres des finances, de la justice, ainsi qu’un inspecteur du travail pour traiter certaines questions.","Article 409, Code de travail"
Droit du travail,sanction,Amendes civiles,Quelle est la sanction pour un assesseur qui ne se présente pas à l’audience du tribunal ?,"Un assesseur absent à l’audience sans justification est puni d’une amende civile de cinq mille francs CFA. En cas de récidive, l’amende est doublée.","Article 420, Code du travail"
Droit du travail,sanction,Recidive,Quelle est la sanction en cas de récidive d’un assesseur absent ?,"En cas de récidive, l’amende est portée au double, et le tribunal peut le déclarer incapable d’exercer à l’avenir les fonctions d’assesseur.","Article 420, Code du travail"
Droit du travail,sanction,Jugement publié,Le jugement contre un assesseur absent peut-il être publié ?,"Oui, le jugement peut être publié aux frais de l’assesseur sanctionné.","Article 420, Code du travail"
Droit du travail,sanction,Infraction,Quelles infractions sont punies d’une amende de cinq mille à cinquante mille francs CFA ?,"Les infractions aux articles 16, 21, 29, 52, 54, 57, 59, 60, 63, 79 alinéa 2, 81, etc. sont punies d’une amende de cinq mille à cinquante mille francs CFA.","Article 421, Code du travail"
Droit du travail,sanction,Contrats fictifs,Quelle est la sanction pour l’usage d’un contrat fictif ou d’une carte de travail erronée ?,Toute personne utilisant un contrat fictif ou une carte de travail avec des informations incorrectes est passible d’une amende de cinq mille à cinquante mille francs CFA.,"Article 421, Code du travail"
Droit du travail,sanction,Omission de déclaration,Quelle est la sanction pour un employeur omettant de faire la déclaration ?,"L’employeur omettant de faire la déclaration est passible d’une amende de cinq mille à cinquante mille francs CFA, et d'une amende doublée en cas de récidive.","Article 421, Code du travail"
Droit du travail,sanction,Erreurs sur registre,Quelle est la sanction pour des erreurs ou omissions sur le registre d’employeur ?,L’amende est appliquée autant de fois qu’il y a d’inscriptions omises ou erronées sur le registre d’employeur.,"Article 421, Code du travail"
Droit du travail,sanction,Contraindre un travailleur,Quelles sanctions pour avoir contraint un travailleur à s’embaucher ?,Toute personne qui contraint un travailleur à s’embaucher est passible d’un emprisonnement de un mois à trois ans et d’une amende de cinquante mille à trois cent mille francs.,"Article 422, Code du travail"
Droit du travail,sanction,Attestations mensongères,Quelle est la sanction pour avoir porté des attestations mensongères sur la carte du travailleur ?,Tout employeur ou travailleur ayant sciemment fait usage de faux est passible d’un emprisonnement de un mois à trois ans et d’une amende.,"Article 422, Code du travail"
Droit du travail,sanction,Rémunération d'intermédiaire,Quelles sont les sanctions pour avoir exigé une rémunération d'intermédiaire ?,Toute personne exigeant une rémunération d’un travailleur à titre d’intermédiaire est punie d’un emprisonnement de un mois à trois ans et d’une amende.,"Article 422, Code du travail"
Droit du travail,sanction,Fausse déclaration,Quelle est la sanction pour une fausse déclaration d'accident de travail ?,Toute personne faisant une fausse déclaration d'accident de travail est punie d’un emprisonnement de un mois à trois ans et d’une amende.,"Article 422, Code du travail"
Droit du travail,sanction,Opposition aux délégués,Quelles sanctions pour avoir porté atteinte à la désignation des délégués du personnel ?,Toute personne portant atteinte à la libre désignation des délégués est passible d’un emprisonnement de un mois à trois ans et d’une amende.,"Article 422, Code du travail"
Droit du travail,sanction,Convocations,Quelles sont les sanctions pour avoir refusé de se rendre aux convocations de conciliation ?,Les parties refusant de se rendre aux convocations peuvent être punies d’un emprisonnement de un mois à trois ans et d’une amende.,"Article 422, Code du travail"
Droit du travail,sanction,Détournement,Quelle est la sanction pour un employeur ayant détourné des sommes en cautionnement ?,Tout employeur ayant détourné des sommes en cautionnement est puni d’un emprisonnement de deux mois à deux ans et d’une amende de trois cent soixante mille à trois millions six cent mille francs.,"Article 423, Code du travail"
Droit du travail,sanction,Trafic d'enfants,Quelle est la sanction pour les infractions au trafic d'enfants ?,Les auteurs d'infractions au trafic d'enfants sont punis des peines prévues par la loi portant définition et répression du trafic d'enfants.,"Article 424, Code du travail"
Droit civil,droit_civil,,Quels sont mes droits en tant que citoyen dans le cadre d'un contrat ?,"En tant que citoyen, vous avez le droit de négocier les termes d'un contrat, de recevoir des informations claires et précises, et de demander réparation en cas de non-respect des engagements contractuels.",
Droit civil,droit_civil,,Que faire si je suis victime d'une fraude dans un contrat ?,"Vous devez signaler la fraude aux autorités compétentes et, si nécessaire, engager une action en justice pour annuler le contrat et obtenir des dommages-intérêts.",
Droit civil,droit_civil,,Quels sont mes droits en tant que consommateur ?,"En tant que consommateur, vous avez le droit à l'information, à la sécurité des produits, à la protection contre les pratiques commerciales déloyales, et à un recours en cas de litige.",
Droit civil,droit_civil,,Comment puis-je annuler un contrat que j'ai signé ?,"Vous pouvez annuler un contrat si vous avez été induit en erreur, si vous avez subi une pression ou si le contrat est illégal. Cela nécessite souvent de passer par une procédure judiciaire pour faire reconnaître l'annulation.",
Droit civil,droit_civil,,Que faire si je subis des dommages causés par un tiers ?,Vous pouvez demander réparation des dommages subis en engageant une action en justice contre le responsable.,
Droit civil,droit_civil,,Quels sont mes droits en matière de propriété intellectuelle ?,"Vous avez le droit de protéger vos créations (œuvres littéraires, artistiques, inventions) par des droits d'auteur, des brevets ou des marques, et de demander réparation en cas de violation de ces droits.",
Droit civil,droit_civil,,Comment faire valoir mes droits en tant que locataire ?,"Vous devez respecter les conditions du bail et, en cas de litige avec le propriétaire, vous pouvez saisir la justice pour faire valoir vos droits.",
Droit civil,droit_civil,,Que faire en cas de litige avec un voisin ?,"Vous pouvez tenter de régler le conflit à l'amiable, mais si cela échoue, vous pouvez saisir le tribunal compétent pour résoudre le litige.",
Droit civil,droit_civil,,Quels sont les recours en cas de licenciement abusif ?,Vous pouvez contester le licenciement auprès du tribunal du travail en prouvant qu'il ne respecte pas les dispositions légales ou contractuelles.,
Droit civil,droit_civil,,Comment faire une demande de divorce ?,"Vous devez déposer une requête en divorce auprès du tribunal compétent, en fournissant les motifs de la demande et en précisant les conséquences (garde des enfants, partage des biens).",
Droit civil,droit_civil,,Quels sont mes droits en cas de séparation ?,"En cas de séparation, vous avez le droit à la garde des enfants, à un partage équitable des biens, et à recevoir une pension alimentaire si nécessaire.",
Droit civil,droit_civil,,Que faire si je suis témoin d'un crime ?,"Vous devez signaler le crime aux autorités compétentes, comme la police ou la gendarmerie, et vous pouvez être appelé à témoigner au tribunal.",
Droit civil,droit_civil,,Quels sont mes droits en tant que salarié ?,"Vous avez le droit à un contrat de travail, à un salaire équitable, à des congés, à la sécurité au travail et à la protection contre les discriminations.",
Droit civil,droit_civil,,Comment faire une plainte pour harcèlement ?,Vous devez rédiger une plainte auprès des autorités compétentes (police ou gendarmerie) en fournissant toutes les preuves et témoins possibles.,
Droit civil,droit_civil,,Que faire en cas de non-respect d'un contrat de service ?,Vous pouvez demander l'exécution forcée du contrat ou des dommages-intérêts pour non-respect des obligations contractuelles en saisissant le tribunal compétent.,
Droit civil,droit_civil,,Quels sont les droits des enfants en cas de divorce ?,"Les enfants ont droit à un environnement stable, à la garde par l'un ou l'autre parent, et à un soutien financier de la part des parents.",
